name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Riga,Latvia",2021-12-02,1,-3,-1.1,-1.9,-8.7,-5.2,-2.2,92.4,3,100,8.33,"rain,snow",0.2,0.4,32.4,18.5,115,983.9,100,8.4,7.5,0.7,1,,2021-12-02T08:38:11,2021-12-02T15:47:30,0.94,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-03,0.2,-5.8,-1.9,-2.9,-9.2,-5.9,-2.4,96.3,17,100,8.33,"rain,snow",0.1,0.5,33.5,16.7,304.1,991.7,90.1,5,5.4,0.5,0,,2021-12-03T08:39:51,2021-12-03T15:46:39,0.97,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-04,-3,-10.2,-5.2,-3,-15.7,-6.8,-5.9,94.4,2,100,4.17,snow,0,0.6,,10.8,140.8,1003.3,88.6,6,5,0.5,0,,2021-12-04T08:41:28,2021-12-04T15:45:52,0,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-05,-3,-14,-8.1,-6,-21,-13.7,-9.7,88.4,1,100,4.17,snow,0,0.6,,17.7,39.1,1012.7,63.8,10.4,7.2,0.7,0,,2021-12-05T08:43:02,2021-12-05T15:45:08,0.04,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-06,-12.8,-18.1,-15,-12.8,-24.8,-17.9,-16.7,87.3,0,0,0,,0,0.6,,12.9,36.9,1017.6,73.6,10.4,8.8,0.7,0,,2021-12-06T08:44:32,2021-12-06T15:44:29,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26324099999,26424099999"
"Riga,Latvia",2021-12-07,-10.4,-20.8,-15.3,-12.2,-22.7,-17.9,-16.9,87.4,0,0,0,,0,0.6,,11,184.1,1017.5,77.5,9.9,9.9,0.9,1,,2021-12-07T08:46:00,2021-12-07T15:43:54,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-08,-12,-14.8,-13.2,-15.7,-21,-18.7,-14.6,89.5,0,0,0,,0,0.6,,14.2,161.6,1021.7,52.4,10.5,12.8,1.1,1,,2021-12-08T08:47:25,2021-12-08T15:43:23,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-09,-6,-15,-11.3,-11.7,-20,-16.8,-13.2,86.3,0,0,0,,0,0.6,,18.4,111.1,1020.9,67.3,10.5,6.8,0.5,0,,2021-12-09T08:48:46,2021-12-09T15:42:57,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-10,1,-6,-2.5,-2.7,-11.7,-7.6,-3.5,92.7,0.9,100,8.33,"rain,snow",0,0.5,,18,119,1012,100,10.3,7.2,0.6,0,,2021-12-10T08:50:04,2021-12-10T15:42:35,0.2,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-11,2,1,1.4,2,-3,-0.2,1,97.3,4,100,4.17,"rain,snow",0,0.3,,14.4,115.4,1013,100,7.4,5.4,0.4,0,,2021-12-11T08:51:18,2021-12-11T15:42:17,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-12,1,-1.2,0.4,-0.6,-4.8,-2,-0.3,95.1,0,0,0,,0,0.1,,11.2,198.2,1020.9,100,6.4,5.3,0.6,0,,2021-12-12T08:52:28,2021-12-12T15:42:03,0.27,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-13,0,-2,-1.1,0,-6.5,-4.4,-1.2,99.6,0,0,0,,0,0.1,,14.6,187.5,1024.5,100,4,6.1,0.4,0,,2021-12-13T08:53:35,2021-12-13T15:41:54,0.31,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-14,1,-2,-0.3,-1.4,-8,-4.6,-0.6,97.9,2,100,4.17,"rain,snow",0,0,25.2,23.7,186,1020.2,100,7.9,5.4,0.4,0,,2021-12-14T08:54:37,2021-12-14T15:41:50,0.34,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
"Riga,Latvia",2021-12-15,4,1.2,2.8,1.9,-1.6,-0.3,2.2,96.5,0.2,100,8.33,rain,0,0,31.8,18,203.6,1017.2,99.6,8.5,7.9,0.6,0,,2021-12-15T08:55:36,2021-12-15T15:41:50,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-16,6,4,5,4.1,0.6,2.4,3.3,89.2,0.7,100,4.17,rain,0,0,27,18,266,1014.1,82.5,9.7,9,0.7,1,,2021-12-16T08:56:31,2021-12-16T15:41:54,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-17,5,3,4.2,1.4,-1,0.3,1.6,83.6,0,0,0,,0,0,,29.5,329.5,1021,95.2,10.5,6.5,0.5,0,,2021-12-17T08:57:22,2021-12-17T15:42:03,0.44,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-18,5.8,1,3.7,3.8,-1.1,1.7,3,95.3,1.3,100,8.33,rain,0,0,,11.3,258.9,1017.6,85.6,9.4,4.5,0.5,0,,2021-12-18T08:58:08,2021-12-18T15:42:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-19,6,1.8,3.5,3,-3.4,-1,0.4,80,0.4,100,4.17,rain,0,0,46.4,30.9,331.8,1001,86.6,10.5,6.8,0.5,0,,2021-12-19T08:58:50,2021-12-19T15:42:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-20,2,-8.7,-3.9,-3.4,-14.4,-10.5,-8.7,69.5,0.3,100,4.17,snow,0,0,,38.5,14.2,1012.2,94.6,10.4,10.5,0.9,1,,2021-12-20T08:59:28,2021-12-20T15:42:58,0.54,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-21,-4,-12.8,-7.7,-7,-16.7,-11.9,-10.2,82.9,5,100,8.33,snow,0,0,35.3,29.4,17.2,1018.6,89.7,8.2,8.2,0.6,1,,2021-12-21T09:00:02,2021-12-21T15:43:25,0.58,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-22,-6.2,-10,-8.7,-6.2,-15.3,-11.2,-9.8,91.7,5,100,8.33,snow,0,0,,10.4,187.3,1023.7,91.4,7.8,10.3,1,1,,2021-12-22T09:00:31,2021-12-22T15:43:56,0.61,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-23,-1,-16.2,-9.5,-6.4,-23.9,-15.7,-10.7,91.3,0.1,100,4.17,snow,0,0,,20.5,186.4,1011,74.6,9.7,6.2,0.5,0,,2021-12-23T09:00:56,2021-12-23T15:44:33,0.64,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-24,-1,-7.2,-4.4,-5.9,-12,-10,-6,88.7,2,100,4.17,snow,0.4,0.2,40.7,29,210.9,990.5,91.4,6.2,2.3,0,0,,2021-12-24T09:01:16,2021-12-24T15:45:13,0.68,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-25,-3,-8,-5.4,-7.4,-13.2,-10.3,-7.3,86.2,0.6,100,8.33,snow,0.1,0.4,,22,256.1,995.6,81.8,9.8,8.5,0.7,0,,2021-12-25T09:01:32,2021-12-25T15:45:58,0.71,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"EVRA,26326099999,26429099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2021-12-26,-2.8,-5.9,-4,-6.7,-12.6,-9.3,-7.8,76.2,2,100,4.17,snow,0.2,0.6,59.4,29.8,297.2,1004.5,79.8,10,15.7,1.2,1,,2021-12-26T09:01:43,2021-12-26T15:46:47,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2021-12-27,-1.9,-6,-3.7,-6,-10.2,-8,-5.2,89.5,0.3,100,8.33,snow,0,0.4,,16.4,212.6,1014.2,78.9,9.9,17.2,1.5,1,,2021-12-27T09:01:50,2021-12-27T15:47:40,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"EVRA,26326099999,26429099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2021-12-28,-4,-8.8,-7,-7,-16,-11.3,-8.5,89.3,0,0,0,,0,0.2,,24.1,159.2,1016.8,84,9.4,20.3,1.8,1,,2021-12-28T09:01:53,2021-12-28T15:48:38,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2021-12-29,-6,-8,-6.7,-10.9,-16.5,-14,-10.8,72.7,0,0,0,,0,0.2,,31.3,159.9,1011,44.6,10.5,14.5,1.3,1,,2021-12-29T09:01:51,2021-12-29T15:49:39,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2021-12-30,-1,-7,-4.9,-6.2,-13.3,-11,-6.4,89.9,0.1,100,4.17,snow,0,0.2,,20.7,168.9,1008.7,99.9,8.5,10.8,0.8,1,,2021-12-30T09:01:44,2021-12-30T15:50:45,0.88,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"EVRA,26326099999,26429099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2021-12-31,3,-0.2,2.3,2.8,-4.9,-0.1,2.1,98.7,2.9,100,8.33,rain,0,0.1,,19.7,202,1001.5,100,4.1,1.6,0,0,,2021-12-31T09:01:33,2021-12-31T15:51:54,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2022-01-01,4,-6,0.4,2.8,-8.3,-2.7,-0.6,93.1,0.5,100,4.17,snow,0,0,,27.7,333.1,1010.5,74.5,10.1,12.1,1,1,,2022-01-01T09:01:18,2022-01-01T15:53:07,0.95,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2022-01-02,0,-7,-3.2,-1.7,-11.4,-7.4,-3.9,94.6,2,100,4.17,"rain,snow",0,0,42.5,25.9,159.5,1010.4,64.6,7.4,4.1,0.4,0,,2022-01-02T09:00:58,2022-01-02T15:54:24,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"EVRA,26326099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2022-01-03,4,0,1.4,2.1,-3.1,0,1.3,99.4,2.9,100,8.33,"rain,snow",0,0,,11.2,203.3,994,76.6,5.1,4.7,0.4,0,,2022-01-03T09:00:34,2022-01-03T15:55:45,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"EVRA,26326099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2022-01-04,4,3,3.4,1.3,-1.1,0,3,97.7,2.1,100,8.33,rain,0,0,,20.5,188.8,991.6,100,7.6,4.3,0.4,0,,2022-01-04T09:00:06,2022-01-04T15:57:09,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"EVRA,26326099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2022-01-05,3,1,2,0.1,-4,-1.8,1,93.1,0.5,100,8.33,"rain,snow",0,0,,20.5,194,988.2,88.5,9.6,14.4,1.2,1,,2022-01-05T08:59:33,2022-01-05T15:58:37,0.09,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"EVRA,26326099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2022-01-06,1,-4,-0.7,0,-8.8,-4.7,-3.1,84.7,1.6,100,8.33,"rain,snow",0,0,50.8,27.7,306.8,996.5,86.9,10.3,14.7,1.3,1,,2022-01-06T08:58:56,2022-01-06T16:00:07,0.12,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"EVRA,26326099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2022-01-07,0,-5,-2.9,-2.5,-9,-6,-5.7,81.4,0,0,0,,0,0,,9.6,234.7,1008.9,27.2,10,26.7,2.3,2,,2022-01-07T08:58:16,2022-01-07T16:01:41,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2022-01-08,-1,-4,-2,-4.8,-9.9,-7.7,-3.2,91.5,1.4,100,8.33,"rain,snow",0,0,,24.1,173,1008.7,90.8,8.9,8.3,0.7,0,,2022-01-08T08:57:31,2022-01-08T16:03:18,0.19,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"EVRA,26326099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2022-01-09,0,-2,-0.9,-1,-7.7,-5.1,-2.7,87.7,0,0,0,,0,0,,20.5,179.3,1007.1,95,10.3,19.8,1.8,1,,2022-01-09T08:56:42,2022-01-09T16:04:58,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26326099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2022-01-10,0,-5,-2,-1,-6.8,-4.3,-3.2,91.7,0.1,100,4.17,snow,0,0,26.6,16.6,17.5,1022.3,83.3,8.2,26.7,2.4,1,10,2022-01-10T08:55:49,2022-01-10T16:06:41,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"EVRA,26326099999,26422599999,26425099999,26424099999"
"Riga,Latvia",2022-01-11,-3,-15,-9.9,-6,-20,-11.5,-11.6,88,0,0,0,,0,0,20.9,13,40.4,1035.9,22.1,10.5,20.2,1.8,1,10,2022-01-11T08:54:53,2022-01-11T16:08:27,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-01-12,0,-16,-8.4,-4.3,-20.1,-12.2,-9.7,90.6,0.3,100,4.17,"rain,freezingrain,snow",0,0,45,18.4,185.9,1030.1,55.9,9.9,12.3,0.9,1,10,2022-01-12T08:53:53,2022-01-12T16:10:15,0.32,"Snow, Rain, Freezing Drizzle/Freezing Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-01-13,6,0,3.9,3.4,-3.6,0.8,2.4,90,1.3,100,8.33,rain,0,0,61.2,16.6,243,1010.8,51.6,9.4,19,1.6,1,10,2022-01-13T08:52:49,2022-01-13T16:12:05,0.35,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-01-14,6,3,4,3.6,-3,-0.3,-0.2,74.6,3,100,4.17,"rain,snow",0,0,86,35.3,304.9,999.3,70.6,10.4,13.3,1.1,1,10,2022-01-14T08:51:41,2022-01-14T16:13:58,0.38,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-01-15,4,0,2.3,-0.6,-3,-1.8,-1.9,74.1,0,0,0,snow,0,0,65.2,25.9,315.2,1013,78.9,10.5,20.5,1.8,1,10,2022-01-15T08:50:30,2022-01-15T16:15:53,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-01-16,4,-2,1.2,-0.1,-4.9,-2.8,-0.7,87.4,0,0,0,"rain,snow",0,0,58,26.4,214.3,1008.8,69.9,10.1,8.3,0.7,1,10,2022-01-16T08:49:16,2022-01-16T16:17:50,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-01-17,4,-1,1.1,0.6,-9.1,-4.4,-2,80.7,6,100,8.33,"rain,snow",0,0,85.3,51.8,317.4,992.7,71,9,11.4,1,1,10,2022-01-17T08:47:58,2022-01-17T16:19:49,0.48,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-01-18,2,-1,0.4,1,-6.6,-3.9,-4.3,71.3,0,0,0,snow,0,0,63,31.4,326.9,1019.9,23.1,10.5,25.9,2.1,1,10,2022-01-18T08:46:37,2022-01-18T16:21:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-01-19,5,0,2.5,2,-4.9,-1.1,0.5,87,0.1,100,4.17,rain,0,0,61.9,27.6,214.9,1010.5,64.5,10.4,15.5,1.4,1,10,2022-01-19T08:45:12,2022-01-19T16:23:53,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26435099999,26424099999"
"Riga,Latvia",2022-01-20,3,0,1,-2.1,-6.5,-4.7,-0.9,87.8,0,0,0,snow,0,0,59,30.9,219.1,986.8,97.1,8.3,12.5,1,1,10,2022-01-20T08:43:45,2022-01-20T16:25:57,0.59,Overcast,Cloudy skies throughout the day.,cloudy,"EVRA,26422599999,26425099999,F2918,26435099999,26424099999"
"Riga,Latvia",2022-01-21,0,-1,-0.5,-6.8,-8.7,-7.8,-3.1,83,0,0,0,snow,0.3,0.2,66.6,42.5,340.9,996.7,86.2,6.6,18.5,1.6,1,10,2022-01-21T08:42:15,2022-01-21T16:28:03,0.62,Partially cloudy,Partly cloudy throughout the day.,snow,"EVRA,26326099999,26422599999,26425099999,F2918,26435099999,26424099999"
"Riga,Latvia",2022-01-22,-1,-2,-1.4,-5.5,-9.6,-7.4,-4.2,81.2,1,100,4.17,snow,0,0.3,51.8,35.3,355.1,1014.8,92.4,9.9,20.3,1.6,1,10,2022-01-22T08:40:41,2022-01-22T16:30:10,0.66,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,snow,"EVRA,26326099999,26422599999,26425099999,F2918,26435099999,26424099999"
"Riga,Latvia",2022-01-23,-1,-4,-2,-2,-7.8,-5.3,-5,79.6,0,0,0,snow,0,0.3,35.6,20.5,188.7,1027.3,68.4,10.5,27.1,2.4,1,10,2022-01-23T08:39:05,2022-01-23T16:32:19,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-01-24,2,-1,-0.2,-1.1,-7.2,-5.1,-1.5,90.9,0.1,100,4.17,"rain,freezingrain",0,0.1,49.3,25.9,186.5,1026.4,100,8.2,13.8,1.1,1,10,2022-01-24T08:37:26,2022-01-24T16:34:29,0.73,"Rain, Freezing Drizzle/Freezing Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-01-25,3,-3,1.4,1.7,-4,-1.1,0.6,94.8,0.9,100,4.17,rain,0,0,36,18.4,282.8,1019.7,65.8,10.2,25.5,2.1,1,10,2022-01-25T08:35:44,2022-01-25T16:36:39,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26435099999,26424099999"
"Riga,Latvia",2022-01-26,1,-4,-2,-2,-8.1,-5.5,-2.7,95.6,0,0,0,snow,0,0,45,22.3,182.5,1016,74.9,9.7,29.6,2.6,1,10,2022-01-26T08:34:00,2022-01-26T16:38:51,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-01-27,3,1,2.1,-0.2,-3,-1.7,1.4,95.1,2.8,100,8.33,"rain,snow",0,0,53.3,22.3,195.6,998.4,100,10.2,11,0.9,1,10,2022-01-27T08:32:13,2022-01-27T16:41:04,0.83,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-01-28,3,0,1.4,2,-6.6,-3.5,-0.1,90.1,3,100,8.33,"rain,snow",0,0,52.6,33.5,329.7,997.6,100,9.1,17.9,1.6,1,10,2022-01-28T08:30:24,2022-01-28T16:43:18,0.87,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-01-29,1,-3,-0.2,-2.9,-7.7,-5.6,-2.9,82.8,1.1,100,8.33,"rain,snow",0.1,0.1,77.8,44.6,192.8,1003.3,64.2,8.2,27.4,2.3,1,10,2022-01-29T08:28:32,2022-01-29T16:45:32,0.9,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-01-30,3,-1,1.5,0.6,-7.9,-3.3,0.6,93.7,5,100,8.33,"rain,snow",0,0.1,60.5,33.3,234.9,976,99.6,8.2,20.3,1.7,1,10,2022-01-30T08:26:39,2022-01-30T16:47:47,0.94,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-01-31,-1,-3,-2.2,-7.5,-9.6,-8.6,-3.5,90.9,7,100,8.33,snow,0,0.1,52.6,35.3,334,993.8,94.9,5.7,25,2.2,1,10,2022-01-31T08:24:42,2022-01-31T16:50:02,0.97,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-02-01,-2,-6.9,-3.2,-4,-10.8,-6.7,-5.3,85.7,2.9,100,8.33,snow,0,0.1,31.7,16.6,268.1,997.3,87,9.8,22.7,1.8,1,10,2022-02-01T08:22:44,2022-02-01T16:52:18,0,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-02-02,-1,-7,-4.2,-2,-9.7,-5.2,-5.4,91.2,0.1,100,4.17,snow,0,0.1,20.9,16.6,32.1,998.7,51,8.8,43.5,3.9,2,10,2022-02-02T08:20:44,2022-02-02T16:54:35,0.04,"Snow, Partially cloudy",Becoming cloudy in the afternoon with morning snow.,snow,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-02-03,-3,-7,-3.8,-4,-9.7,-6.5,-6.1,84.7,2,100,4.17,snow,0,0.1,27.4,13,209.7,1012.2,79.1,10.5,38.1,3.2,2,10,2022-02-03T08:18:41,2022-02-03T16:56:52,0.07,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-02-04,-1,-4,-2.5,-6.7,-10.3,-8,-3.7,91.7,0.3,100,4.17,snow,0,0.1,53.3,24.1,153.4,1009.8,96.6,9.2,32.4,2.7,1,10,2022-02-04T08:16:37,2022-02-04T16:59:09,0.1,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-02-05,2,-1,0.9,-0.7,-6.8,-3.3,0,93.7,5,100,8.33,"rain,snow",0,0.1,54.4,25.8,182.4,997.5,92.4,8.3,16.1,1.3,1,10,2022-02-05T08:14:30,2022-02-05T17:01:26,0.14,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-02-06,2,0,1.5,-1.1,-5.1,-3.1,0.3,91.4,1,100,4.17,"rain,snow",0,0.1,58.3,31.7,191.7,993.2,82.4,10.5,13.3,1.1,1,10,2022-02-06T08:12:22,2022-02-06T17:03:44,0.17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-02-07,2,0,0.9,0,-4.6,-1.8,0,94.1,11,100,8.33,"rain,snow",0,0.1,49.7,16.6,299.4,989.7,88.2,7.8,22.7,2,1,10,2022-02-07T08:10:12,2022-02-07T17:06:02,0.2,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-02-08,3,0,1.1,0.1,-5.7,-2.8,-1.2,85.1,0.7,100,4.17,"rain,snow",0,0.1,54.7,24.1,246.8,1004,81.3,10.1,34.2,3.1,2,10,2022-02-08T08:08:00,2022-02-08T17:08:20,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
"Riga,Latvia",2022-02-09,4,-2,2.1,0.6,-4.9,-1.2,0.6,90.3,0.2,100,4.17,"rain,snow",0,0.1,55.8,18.4,225.8,1007.4,61.3,10,27.3,2.3,1,10,2022-02-09T08:05:47,2022-02-09T17:10:37,0.26,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
